"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ArthCp010",35.6724189120689,1.08482357689028,0.377517806151936,2.87356929716233,0.00405862029516675,0.126873582377678
"ArthCp012",32.7152016029865,1.0708845299987,0.341158624069122,3.13896367978589,0.00169546461021586,0.0655771227205525
"ArthCp014",96.9239317018534,1.37077488135859,0.269595306996542,5.08456507136517,3.68469429745023e-07,4.42551178251654e-05
"ArthCp016",23.7018423429029,2.45516600825784,0.51745047796413,4.74473618792953,2.08778249165981e-06,0.000198513318581987
"ArthCp019",16.6136159414962,1.8004293428011,0.4586313113229,3.92565727274017,8.64932349839808e-05,0.00438616804963209
"ArthCt100",2.51696957531487,5.14784569789755,1.38992410411915,3.70368833999028,0.000212487289936018,0.0101494139785943
"ArthCp025",45.2300025779466,1.72154643926932,0.401442083044447,4.28840550600349,1.79960328373649e-05,0.00114074852596852
"ArthCp026",86.3886890316077,2.21222933012899,0.422348153271863,5.23792826603172,1.62389151888802e-07,2.85055418930959e-05
"ArthCp027",17.1435825012627,1.97093862716209,0.417437983456438,4.72151242884625,2.34097322947648e-06,0.000213684036386613
"ArthCp028",174.870029821343,1.50535215234742,0.291223135523348,5.16906786832782,2.35264456570383e-07,3.35545931183508e-05
"ArthCp029",691.606018826899,1.1812074969195,0.27092851962101,4.35984922728638,1.30152088462901e-05,0.000928147080851063
"ArthCp034",45.5368393957706,1.48727720938486,0.401695300277371,3.70250089647027,0.000213484606035287,0.0101494139785943
"ArthCp048",86.7623972688819,1.07393071456745,0.313093286094914,3.43006625265636,0.00060343388961633,0.027000708551068
"ArthCp055",41.0970732143464,1.73656869585372,0.410614160459707,4.2291982670776,2.34525593159722e-05,0.00137227539382176
"ArthCp058",16.4977859026985,2.18194549446947,0.514415478416496,4.241601557531,2.21930425998589e-05,0.00133275061086521
"ArthCp060",78.8143975860425,1.21700260911759,0.336238842057584,3.61945872068275,0.000295219898702672,0.0134738361767899
"ArthCp061",40.3790507575219,2.35874335198924,0.469895264181577,5.01972148218497,5.17464515711179e-07,5.90427012426456e-05
"ArthCp062",31.0935826475029,1.89116283610245,0.47500365485744,3.98136481006664,6.85206892093552e-05,0.00363637704129648
"ArthCp063",15.4759711918069,2.31329823809781,0.522666543344569,4.42595430596131,9.60168491200996e-06,0.000730368165640224
"ArthCp065",35.0454716357916,1.00134914315354,0.344079778978795,2.91022374556701,0.00361170096580426,0.114470855610629
